412,Nicotiana_stocktonii
413,Nicotiana_suaveolens
414,Nicotiana_sylvestris
415,Nicotiana_tabacum
416,Nicotiana_thyrsiflora
417,Nicotiana_tomentosa
418,Nicotiana_tomentosiformis
419,Nicotiana_trigonophylla
420,Nicotiana_umbratica
421,Nicotiana_undulata
422,Nicotiana_velutina
423,Nicotiana_wigandioides
424,Nierembergia_andina
425,Nierembergia_angustifolia
426,Nierembergia_aristata
427,Nierembergia_boliviana
428,Nierembergia_browallioides
429,Nierembergia_calycina
430,Nierembergia_ericoides
431,Nierembergia_graveolens
432,Nierembergia_hatschbachii
433,Nierembergia_hippomanica
434,Nierembergia_linariifolia
435,Nierembergia_micrantha
436,Nierembergia_pinifolia
437,Nierembergia_pulchella
438,Nierembergia_repens
439,Nierembergia_rigida
440,Nierembergia_rivularis
441,Nierembergia_scoparia
442,Nierembergia_spathulata
443,Nierembergia_tucumanensis
444,Nierembergia_veitchii
445,Nolana_acuminata
446,Nolana_adansonii
447,Nolana_albescens
448,Nolana_aplocaryoides
449,Nolana_arequipensis
450,Nolana_aticoana
451,Nolana_baccata
452,Nolana_balsamiflua
453,Nolana_carnosa
454,Nolana_cerrateana
455,Nolana_chancoana
456,Nolana_chapiensis
457,Nolana_clivicola
458,Nolana_coelestis
459,Nolana_confinis
460,Nolana_coronata
461,Nolana_crassulifolia
462,Nolana_diffusa
463,Nolana_divaricata
464,Nolana_elegans
465,Nolana_filifolia
466,Nolana_flaccida
467,Nolana_galapagensis
468,Nolana_gayana
469,Nolana_humifusa
470,Nolana_incana
471,Nolana_inflata
472,Nolana_intonsa
473,Nolana_johnstonii
474,Nolana_laxa
475,Nolana_leptophylla
476,Nolana_lezamae
477,Nolana_linearifolia
478,Nolana_lycioides
479,Nolana_mollis
480,Nolana_onoana
481,Nolana_pallida
482,Nolana_paradoxa
483,Nolana_parviflora
484,Nolana_peruviana
485,Nolana_pilosa
486,Nolana_plicata
487,Nolana_pterocarpa
488,Nolana_ramosissima
489,Nolana_rostrata
490,Nolana_rupicola
491,Nolana_salsoloides
492,Nolana_scaposa
493,Nolana_sedifolia
494,Nolana_sessiliflora
495,Nolana_spathulata
496,Nolana_sphaerophylla
497,Nolana_stenophylla
498,Nolana_tarapacana
499,Nolana_thinophila
500,Nolana_tocopillensis
501,Nolana_tomentella
502,Nolana_urubambae
503,Nolana_villosa
504,Nolana_volcanica
505,Nolana_weissiana
506,Nolana_werdermannii
507,Nolana_willeana
508,Nothocestrum_latifolium
509,Nothocestrum_longifolium
510,Oryctes_nevadensis
511,Pantacantha_ameghinoi
512,Petunia_altiplana
513,Petunia_axillaris
514,Petunia_bonjardinensis
515,Petunia_exserta
516,Petunia_integrifolia
517,Petunia_littoralis
518,Petunia_mantiqueirensis
519,Petunia_reitzii
520,Petunia_saxicola
521,Petunia_scheideana
522,Petunia_secreta
523,Physalis_acutifolia
524,Physalis_alkekengi
525,Physalis_angulata
526,Physalis_angustifolia
527,Physalis_angustiphysa
528,Physalis_campechiana
529,Physalis_arenicola
530,Physalis_campanulata
531,Calliphysalis_carpenteri
532,Physalis_caudella
533,Physalis_cinerascens
534,Physalis_cordata
535,Physalis_coztomatl
536,Physalis_crassifolia
537,Physalis_glutinosa
538,Physalis_greenmanii
539,Physalis_hederifolia
540,Physalis_heterophylla
541,Physalis_ignota
542,Physalis_lagascae
543,Physalis_lanceolata
544,Physalis_lassa
545,Physalis_longifolia
546,Physalis_melanocystis
547,Physalis_microcarpa
548,Physalis_microphysa
549,Physalis_minima
550,Physalis_minimaculata
551,Physalis_mollis
552,Physalis_nicandroides
553,Physalis_patula
554,Physalis_peruviana
555,Physalis_philadelphica
556,Physalis_pruinosa
557,Physalis_pubescens
558,Physalis_pumila
559,Physalis_sordida
560,Physalis_virginiana
561,Physalis_viscosa
562,Physalis_walteri
563,Physochlaina_infundibularis
564,Physochlaina_orientalis
565,Physochlaina_physaloides
566,Physochlaina_praealta
567,Plowmania_nyctaginoides
568,Protoschwenkia_mandonii
569,Przewalskia_tangutica
570,Quincula_lobata
571,Reyesia_sp
572,Salpichroa_origanifolia
573,Salpiglossis_sinuata
574,Saracha_punctata
575,Saracha_quitensis
576,Schizanthus_alpestris
