Lycium_carolinianum	?
Lycium_rachidocladum	?
Lycium_tenuispinosum	?
Lycium_elongatum	?
Lycium_americanum	?
Lycium_infaustum	?
Lycium_minimum	0
Lycium_parishii	1
Lycium_torreyi	1
Lycium_andersonii	1
Lycium_berlandieri	1
Lycium_exsertum	0
Lycium_fremontii	0
Exodeconus_miersii	?
Solandra_grandiflora	1
Dyssochroma_viridiflora	1
Mandragora_caulescens	0
Nicandra_physalodes	0
Brugmansia_sanguinea	1
Brugmansia_arborea	?
Brugmansia_aurea	1
Datura_discolor	0
Datura_metel	0
Datura_inoxia	0
Datura_leichhardtii	0
Datura_ferox	0
Datura_quercifolia	0
Datura_stramonium	0
Datura_ceratocaula	0
Salpichroa_origanifolia	1
Lycianthes_shanesii	?
Lycianthes_biflora	0
Lycianthes_multiflora	?
Lycianthes_jalicensis	?
Lycianthes_heteroclita	0
Lycianthes_lycioides	?
Lycianthes_rantonnetii	1
Lycianthes_asarifolia	1
Lycianthes_acapulcensis	?
Lycianthes_ciliolata	1
Lycianthes_moziniana	?
Lycianthes_rzedowskii	?
Lycianthes_dejecta	?
Lycianthes_peduncularis	?
Capsicum_geminifolium	?
Capsicum_lanceolatum	0
Capsicum_ciliatum	0
Capsicum_rhomboideum	0
Capsicum_campylopodium	?
Capsicum_villosum	0
Capsicum_schottianum	0
Capsicum_recurvatum	?
Capsicum_flexuosum	0
Capsicum_cardenasii	1
Capsicum_eximium	1
Capsicum_pubescens	1
Capsicum_tovarii	0
Capsicum_chacoense	0
Capsicum_baccatum	0
Capsicum_coccineum	?
Capsicum_annuum	0
Capsicum_chinense	0
Capsicum_frutescens	0
Capsicum_galapagoensis	0
Cuatresia_cuneata	1
Cuatresia_exiguiflora	1
Cuatresia_riparia	1
Nothocestrum_longifolium	0
Withania_coagulans	0
Withania_somnifera	0
Deprea_paneroi	0
Dunalia_solanacea	0
Dunalia_obovata	?
Vassobia_breviflora	0
Dunalia_brachyacantha	1
Eriolarynx_lorentzii	1
Iochroma_australe	1
Iochroma_gesnerioides	1
Iochroma_fuchsioides	1
Iochroma_lehmannii	?
Acnistus_arborescens	0
Iochroma_cyaneum	1
Leucophysalis_grandiflora	0
Leucophysalis_nana	?
Schraderanthus_viscosa	?
Brachistus_stramoniifolius	0
Witheringia_macrantha	1
Witheringia_meiantha	1
Physalis_alkekengi	?
Calliphysalis_carpenteri	?
Quincula_lobata	?
Physalis_melanocystis	?
Physalis_acutifolia	?
Physalis_crassifolia	1
Physalis_philadelphica	1
Physalis_nicandroides	?
Physalis_patula	?
Physalis_peruviana	0
Physalis_angustiphysa	?
Physalis_longifolia	1
Physalis_glutinosa	?
Physalis_sordida	?
Physalis_cordata	?
Physalis_ignota	?
Physalis_minima	0
Physalis_pruinosa	0
Physalis_lagascae	?
Physalis_angulata	0
Physalis_pubescens	0
Physalis_lanceolata	?
Physalis_heterophylla	0
Physalis_virginiana	?
Physalis_arenicola	?
Physalis_walteri	?
Physalis_pumila	1
Physalis_cinerascens	1
Physalis_mollis	?
Physalis_viscosa	1
Jaltomata_darcyana	0
Jaltomata_repandidentata	0
Jaltomata_bohsiana	0
Jaltomata_procumbens	0
Jaltomata_chihuahuensis	0
Jaltomata_grandiflora	0
Jaltomata_antillana	0
Jaltomata_auriculata	0
Jaltomata_oppositifolia	0
Jaltomata_salpoensis	0
Jaltomata_andersonii	0
Jaltomata_lezamae	0
Jaltomata_sinuosa	0
Jaltomata_viridiflora	0
Jaltomata_yungayensis	0
Jaltomata_contumacensis	0
Jaltomata_leivae	0
Jaltomata_biflora	0
Jaltomata_dentata	0
Jaltomata_bicolor	0
Jaltomata_umbellata	0
Jaltomata_cajacayensis	0
Jaltomata_lomana	0
Jaltomata_mionei	0
Jaltomata_aspera	0
Jaltomata_lojae	0
Jaltomata_lanata	0
Jaltomata_bernardelloana	0
Jaltomata_sagastegui	0
Jaltomata_paneroi	0
Jaltomata_herrerae	0
Jaltomata_yacheri	0
Jaltomata_weberbaueri	0
Jaltomata_ventricosa	0
Jaltomata_sanchez-vegae	0
Solanum_valdiviense	1
Solanum_guineense	0
Solanum_terminale	0
Solanum_herculeum	?
Solanum_trisectum	0
Solanum_capsiciforme	0
Solanum_simile	0
Solanum_symonii	0
Solanum_vescum	0
Solanum_linearifolium	0
Solanum_laciniatum	0
Solanum_aviculare	0
Solanum_multivenosum	0
Solanum_aligerum	?
Solanum_laxum	1
Solanum_amygdalifolium	?
Solanum_crispum	1
Solanum_dulcamara	0
Solanum_lyratum	?
Solanum_wallacei	0
Solanum_palitans	0
Solanum_tripartitum	0
Solanum_triflorum	0
Solanum_physalifolium	0
Solanum_pallidum	?
Solanum_fiebrigii	?
Solanum_villosum	0
Solanum_scabrum	0
Solanum_opacum	0
Solanum_americanum	0
Solanum_nigrum	0
Solanum_ptychanthum	0
Solanum_taeniotrichum	1
Solanum_caripense	1
Solanum_fraxinifolium	1
Solanum_appendiculatum	0
Solanum_brevifolium	1
Solanum_etuberosum	0
Solanum_palustre	1
Solanum_lycopersicoides	1
Solanum_sitiens	1
Solanum_juglandifolium	1
Solanum_ochranthum	1
Solanum_habrochaites	1
Solanum_neorickii	0
Solanum_chilense	1
Solanum_peruvianum	1
Solanum_chmielewskii	0
Solanum_pennellii	1
Solanum_galapagense	0
Solanum_lycopersicum	0
Solanum_cheesmaniae	0
Solanum_pimpinellifolium	0
Solanum_bulbocastanum	?
Solanum_jamesii	1
Solanum_clarum	1
Solanum_morelliforme	0
Solanum_polyadenium	0
Solanum_cardiophyllum	1
Solanum_ehrenbergii	1
Solanum_chomatophilum	1
Solanum_scabrifolium	?
Solanum_pinnatisectum	1
Solanum_piurae	1
Solanum_andreanum	0
Solanum_doddsii	?
Solanum_stenophyllidium	1
Solanum_schenckii	0
Solanum_iopetalum	0
Solanum_violaceimarmoratum	1
Solanum_albicans	0
Solanum_acaule	0
Solanum_boliviense	1
Solanum_raphanifolium	?
Solanum_lignicaule	?
Solanum_laxissimum	1
Solanum_maglia	1
Solanum_longiconicum	0
Solanum_oxycarpum	0
Solanum_agrimoniifolium	0
Solanum_colombianum	0
Solanum_stipuloideum	1
Solanum_vernei	1
Solanum_candolleanum	1
Solanum_microdontum	1
Solanum_demissum	0
Solanum_kurtzianum	1
Solanum_chacoense	1
Solanum_berthaultii	1
Solanum_infundibuliforme	1
Solanum_okadae	?
Solanum_stoloniferum	0
Solanum_hjertingii	0
Solanum_verrucosum	0
Solanum_guerreroense	0
Solanum_hougasii	0
Solanum_latiflorum	1
Solanum_cacosmum	1
Solanum_exiguum	1
Solanum_diploconos	1
Solanum_pinetorum	1
Solanum_sciadostylis	1
Solanum_cylindricum	?
Solanum_glaucophyllum	1
Solanum_fusiforme	?
Solanum_melissarum	1
Solanum_confusum	1
Solanum_hibernum	1
Solanum_luteoalbum	0
Solanum_stuckertii	1
Solanum_oxyphyllum	1
Solanum_pendulum	1
Solanum_tobagense	1
Solanum_obliquum	1
Solanum_roseum	0
Solanum_maternum	1
Solanum_betaceum	0
Solanum_unilobum	1
Solanum_cajanumense	0
Solanum_fallax	1
Solanum_endopogon	?
Solanum_occultum	1
Solanum_sibundoyense	1
Solanum_proteanthum	?
Solanum_tegore	?
Solanum_circinatum	1
Solanum_tenuisetosum	?
Solanum_adscendens	0
Solanum_turneroides	0
Solanum_abutiloides	0
Solanum_rugosum	?
Solanum_asperum	?
Solanum_mauritianum	0
Solanum_cordovense	0
Solanum_reductum	?
Solanum_argentinum	0
Solanum_pseudocapsicum	0
Solanum_rovirosanum	?
Solanum_arboreum	?
Solanum_aphyodendron	0
Solanum_diphyllum	0
Solanum_allophyllum	0
Solanum_wendlandii	0
Solanum_hoehnei	?
Solanum_gardneri	1
Solanum_microphyllum	?
Solanum_robustum	0
Solanum_stagnale	0
Solanum_paludosum	?
Solanum_palinacanthum	1
Solanum_mammosum	0
Solanum_platense	0
Solanum_capsicoides	0
Solanum_acerifolium	?
Solanum_atropurpureum	0
Solanum_tenuispinum	0
Solanum_incarceratum	?
Solanum_myriacanthum	0
Solanum_aculeatissimum	0
Solanum_viarum	0
Solanum_sessiliflorum	0
Solanum_quitoense	0
Solanum_felinum	0
Solanum_candidum	0
Solanum_lasiocarpum	0
Solanum_repandum	0
Solanum_stramoniifolium	0
Solanum_hirtum	0
Solanum_pectinatum	0
Solanum_hyporhodium	0
Solanum_pseudolulo	0
Solanum_vestissimum	0
Solanum_sisymbriifolium	0
Solanum_lycocarpum	1
Solanum_mitlense	?
Solanum_crinitum	0
Solanum_wrightii	?
Solanum_tenuipes	0
Solanum_johnstonii	0
Solanum_grayi	0
Solanum_lumholtzianum	0
Solanum_angustifolium	0
Solanum_fructu-tecto	0
Solanum_rostratum	0
Solanum_tribulosum	0
Solanum_heterodoxum	0
Solanum_citrullifolium	0
Solanum_davisense	0
Solanum_ensifolium	1
Solanum_carolinense	1
Solanum_aridum	?
Solanum_jamaicense	0
Solanum_lanceifolium	?
Solanum_crotonoides	0
Solanum_donianum	?
Solanum_paniculatum	1
Solanum_bonariense	?
Solanum_asperolanatum	0
Solanum_chrysotrichum	?
Solanum_torvum	0
Solanum_elaeagnifolium	0
Solanum_hindsianum	1
Solanum_houstonii	0
Solanum_aculeastrum	0
Solanum_coagulans	?
Solanum_marginatum	0
Solanum_giganteum	0
Solanum_dasyphyllum	0
Solanum_macrocarpon	0
Solanum_cyaneopurpureum	0
Solanum_aethiopicum	0
Solanum_anguivi	0
Solanum_lidii	0
Solanum_vespertilio	0
Solanum_humile	0
Solanum_capense	0
Solanum_tomentosum	0
Solanum_violaceum	0
Solanum_supinum	0
Solanum_insanum	?
Solanum_melongena	0
Solanum_linnaeanum	0
Solanum_incanum	0
Solanum_pyracanthos	0
Solanum_oldfieldii	?
Solanum_coactiliferum	?
Solanum_gabrielae	?
Solanum_lasiophyllum	?
Solanum_cleistogamum	0
Solanum_horridum	?
Solanum_echinatum	0
Solanum_lucani	0
Solanum_cunninghamii	0
Solanum_dioicum	0
Solanum_carduiforme	0
Solanum_leopoldensis	0
Solanum_cataphractum	0
Solanum_petraeum	0
Solanum_tudununggae	0
Solanum_vansittartense	0
Solanum_oedipus	?
Solanum_clarkiae	0
Solanum_melanospermum	0
Solanum_beaugleholei	?
Solanum_phlomoides	?
Solanum_chippendalei	1
Solanum_diversiflorum	1
Solanum_asymmetriphyllum	0
Solanum_sejunctum	0
Solanum_hoplopetalum	?
Solanum_hystrix	?
Solanum_oligacanthum	?
Solanum_nummularium	?
Solanum_orbiculatum	?
Solanum_tetrathecum	0
Solanum_elachophyllum	?
Solanum_ditrichum	0
Solanum_vicinum	0
Solanum_campanulatum	0
Solanum_prinophyllum	0
Solanum_pungetium	?
Solanum_petrophilum	?
Solanum_sturtianum	?
Solanum_cinereum	0
Solanum_centrale	0
Solanum_esuriale	?
Solanum_dianthophorum	?
Solanum_ellipticum	?
Solanum_quadriloculatum	?
Solanum_inaequilaterum	?
Solanum_dimorphispinum	?
Solanum_viridifolium	?
Solanum_incompletum	1
Solanum_sandwicense	1
Solanum_semiarmatum	?
Solanum_cookii	?
Solanum_corifolium	?
Solanum_stupefactum	?
Solanum_furfuraceum	?
Solanum_densevestitum	?
Solanum_nemophilum	0
Solanum_stelligerum	?
Solanum_chenopodinum	0
Solanum_ferocissimum	?
