Solanum_carduiforme	?
Solanum_leopoldensis	12
Solanum_cataphractum	?
Solanum_petraeum	12
Solanum_tudununggae	12
Solanum_vansittartense	?
Solanum_heteropodium	?
Solanum_oedipus	12
Solanum_clarkiae	12
Solanum_melanospermum	12
Solanum_beaugleholei	12
Solanum_phlomoides	12
Solanum_chippendalei	12
Solanum_diversiflorum	12
Solanum_asymmetriphyllum	12
Solanum_sejunctum	?
Solanum_hoplopetalum	12
Solanum_hystrix	12
Solanum_oligacanthum	12
Solanum_nummularium	12
Solanum_orbiculatum	12
Solanum_tetrathecum	24
Solanum_elachophyllum	12
Solanum_jucundum	?
Solanum_ditrichum	?
Solanum_vicinum	?
Solanum_campanulatum	12
Solanum_prinophyllum	12
Solanum_pungetium	12
Solanum_petrophilum	12
Solanum_stenopterum	?
Solanum_sturtianum	12
Solanum_argopetalum	?
Solanum_papaverifolium	?
Solanum_cinereum	(12 24)
Solanum_centrale	24
Solanum_esuriale	(12 24)
Solanum_dianthophorum	12
Solanum_ellipticum	12
Solanum_quadriloculatum	12
Solanum_nobile	?
Solanum_neoanglicum	?
Solanum_acanthodapis	?
Solanum_serpens	?
Solanum_inaequilaterum	12
Solanum_amblymerum	?
Solanum_limitare	?
Solanum_dimorphispinum	12
Solanum_macoorai	?
Solanum_viridifolium	12
Solanum_brownii	?
Solanum_curvicuspe	?
Solanum_incompletum	12
Solanum_sandwicense	12
Solanum_semiarmatum	12
Solanum_cookii	12
Solanum_corifolium	12
Solanum_discolor	(12 24)
Solanum_stupefactum	12
Solanum_furfuraceum	12
Solanum_rixosum	?
Solanum_densevestitum	12
Solanum_nemophilum	12
Solanum_gympiense	?
Solanum_stelligerum	12
Solanum_chenopodinum	12
Solanum_ferocissimum	12
